review_id,product_name,product_category,source,source_url,review_title,review_text,rating,review_date,verified_purchase,helpful_votes,ingestion_timestamp,data_mode,original_review_text,cleaned_review_text,character_count,word_count,sentence_count,exclamation_count,question_count,uppercase_ratio,has_url,has_repeated_punctuation,review_year,review_month,review_quarter,rating_group
DEMO-00119,ApexFit Resistance Band Training Set,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,Mediocre experience,"After reading mixed feedback online, I tried the ApexFit Resistance Band Training Set and flimsy construction and frustrating ergonomics. It technically works, but is unpleasant to use regularly. [Ref: ID-119]",2,2025-12-15,False,1,2026-09-14T10:00:00Z,DEMO,"After reading mixed feedback online, I tried the ApexFit Resistance Band Training Set and flimsy construction and frustrating ergonomics. It technically works, but is unpleasant to use regularly. [Ref: ID-119]","After reading mixed feedback online, I tried the ApexFit Resistance Band Training Set and flimsy construction and frustrating ergonomics. It technically works, but is unpleasant to use regularly. [Ref: ID-119]",209,30,3,0,0,0.071,False,False,2025,12,4,Negative
DEMO-00120,SilkTouch Ceramic Hair Straightener,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Somewhat underwhelming,"<div><b>Somewhat underwhelming</b>: We needed a reliable solution and chose the SilkTouch Ceramic Hair Straightener, and I had higher hopes based on online claims. The performance is sluggish and build quality feels rather cheap for the price tag. [Ref: ID-120] <br/><span>Verified buyer.</span></div>",2,2026-06-30,True,1,2026-09-14T10:00:00Z,DEMO,"<div><b>Somewhat underwhelming</b>: We needed a reliable solution and chose the SilkTouch Ceramic Hair Straightener, and I had higher hopes based on online claims. The performance is sluggish and build quality feels rather cheap for the price tag. [Ref: ID-120] <br/><span>Verified buyer.</span></div>","Somewhat underwhelming : We needed a reliable solution and chose the SilkTouch Ceramic Hair Straightener, and I had higher hopes based on online claims. The performance is sluggish and build quality feels rather cheap for the price tag. [Ref: ID-120] Verified buyer.",266,42,3,0,0,0.0563,False,False,2026,6,2,Negative
DEMO-00122,Data Science from Scratch (2nd Edition),Books,Demo Dataset,https://example.com/demo-review-data,Delighted with this purchase!,"Here is my honest take on the Data Science from Scratch (2nd Edition): smooth operation, gorgeous finish, and effortless usability. Will definitely be purchasing more from this line. [Ref: ID-122]",5,2025-02-27,True,0,2026-09-14T10:00:00Z,DEMO,"Here is my honest take on the Data Science from Scratch (2nd Edition): smooth operation, gorgeous finish, and effortless usability. Will definitely be purchasing more from this line. [Ref: ID-122]","Here is my honest take on the Data Science from Scratch (2nd Edition): smooth operation, gorgeous finish, and effortless usability. Will definitely be purchasing more from this line. [Ref: ID-122]",196,30,3,0,0,0.0592,False,False,2025,2,1,Positive
DEMO-00123,ChefMaster 8-Piece Japanese Knife Set,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Exceptional value and engineering,"Purchased the ChefMaster 8-Piece Japanese Knife Set recently after comparing several options, incredible reliability and fantastic support. You will certainly not regret buying this. Truly top tier in its category. [Ref: ID-123]",5,2025-02-23,True,4,2026-09-14T10:00:00Z,DEMO,"Purchased the ChefMaster 8-Piece Japanese Knife Set recently after comparing several options, incredible reliability and fantastic support. You will certainly not regret buying this. Truly top tier in its category. [Ref: ID-123]","Purchased the ChefMaster 8-Piece Japanese Knife Set recently after comparing several options, incredible reliability and fantastic support. You will certainly not regret buying this. Truly top tier in its category. [Ref: ID-123]",228,32,4,0,0,0.0652,False,False,2025,2,1,Positive
DEMO-00124,Botanical Herbals Rejuvenating Night Cream,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Satisfied with this buy,"Right out of the packaging, the Botanical Herbals Rejuvenating Night Cream good functionality and nice aesthetic. A few minor plastic components, but functionally it works very well. [Ref: ID-124]",4,2026-04-05,True,0,2026-09-14T10:00:00Z,DEMO,"Right out of the packaging, the Botanical Herbals Rejuvenating Night Cream good functionality and nice aesthetic. A few minor plastic components, but functionally it works very well. [Ref: ID-124]","Right out of the packaging, the Botanical Herbals Rejuvenating Night Cream good functionality and nice aesthetic. A few minor plastic components, but functionally it works very well. [Ref: ID-124]",196,29,3,0,0,0.0637,False,False,2026,4,2,Positive
DEMO-00125,Vision4K Smart Streaming Dongle,Electronics,Demo Dataset,https://example.com/demo-review-data,Satisfied with this buy,"   Here is my honest take on     the Vision4K Smart Streaming Dongle: good functionality and nice aesthetic. A few minor plastic components, but functionally it works very well. [Ref: ID-125]   ",4,2025-11-12,False,0,2026-09-14T10:00:00Z,DEMO,"   Here is my honest take on     the Vision4K Smart Streaming Dongle: good functionality and nice aesthetic. A few minor plastic components, but functionally it works very well. [Ref: ID-125]   ","Here is my honest take on the Vision4K Smart Streaming Dongle: good functionality and nice aesthetic. A few minor plastic components, but functionally it works very well. [Ref: ID-125]",184,29,3,0,0,0.0694,False,False,2025,11,4,Positive
DEMO-00126,Botanical Herbals Rejuvenating Night Cream,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Ordinary product without highlights,"Having ordered the Botanical Herbals Rejuvenating Night Cream last month, does what it says on the box. No major competitive advantages and no catastrophic failures either. [Ref: ID-126]",3,2026-08-13,True,2,2026-09-14T10:00:00Z,DEMO,"Having ordered the Botanical Herbals Rejuvenating Night Cream last month, does what it says on the box. No major competitive advantages and no catastrophic failures either. [Ref: ID-126]","Having ordered the Botanical Herbals Rejuvenating Night Cream last month, does what it says on the box. No major competitive advantages and no catastrophic failures either. [Ref: ID-126]",186,28,3,0,0,0.0671,False,False,2026,8,3,Neutral
DEMO-00127,Designing Data-Intensive Applications,Books,Demo Dataset,https://example.com/demo-review-data,Outstanding build and reliability,Here is my honest take on the Designing Data-Intensive Applications: the attention to detail is truly impressive. Works brilliantly right out of the box and has made a noticeable improvement in our routine. [Ref: ID-127],5,2026-02-23,True,0,2026-09-14T10:00:00Z,DEMO,Here is my honest take on the Designing Data-Intensive Applications: the attention to detail is truly impressive. Works brilliantly right out of the box and has made a noticeable improvement in our routine. [Ref: ID-127],Here is my honest take on the Designing Data-Intensive Applications: the attention to detail is truly impressive. Works brilliantly right out of the box and has made a noticeable improvement in our routine. [Ref: ID-127],220,35,3,0,0,0.0514,False,False,2026,2,1,Positive
DEMO-00128,AromaBreeze Stainless Steel Espresso Maker,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Exceptional value and engineering,"Right out of the packaging, the AromaBreeze Stainless Steel Espresso Maker incredible reliability and fantastic support. You will certainly not regret buying this. Truly top tier in its category. [Ref: ID-128]",5,2025-05-20,False,1,2026-09-14T10:00:00Z,DEMO,"Right out of the packaging, the AromaBreeze Stainless Steel Espresso Maker incredible reliability and fantastic support. You will certainly not regret buying this. Truly top tier in its category. [Ref: ID-128]","Right out of the packaging, the AromaBreeze Stainless Steel Espresso Maker incredible reliability and fantastic support. You will certainly not regret buying this. Truly top tier in its category. [Ref: ID-128]",209,31,4,0,0,0.0714,False,False,2025,5,2,Positive
DEMO-00129,Designing Data-Intensive Applications,Books,Demo Dataset,https://example.com/demo-review-data,Disappointing longevity,"I took a chance on the Designing Data-Intensive Applications and worked fine for the first two weeks, then started showing signs of wear and inconsistent behavior. Not really worth the hassle. [Ref: ID-129]",2,2026-05-10,True,1,2026-09-14T10:00:00Z,DEMO,"I took a chance on the Designing Data-Intensive Applications and worked fine for the first two weeks, then started showing signs of wear and inconsistent behavior. Not really worth the hassle. [Ref: ID-129]","I took a chance on the Designing Data-Intensive Applications and worked fine for the first two weeks, then started showing signs of wear and inconsistent behavior. Not really worth the hassle. [Ref: ID-129]",206,33,3,0,0,0.0552,False,False,2026,5,2,Negative
DEMO-00130,ApexFit Resistance Band Training Set,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,Exceptional value and engineering,Here is my honest take on the ApexFit Resistance Band Training Set: incredible reliability and fantastic support. You will certainly not regret buying this. Truly top tier in its category. [Ref: ID-130],5,2026-09-01,True,1,2026-09-14T10:00:00Z,DEMO,Here is my honest take on the ApexFit Resistance Band Training Set: incredible reliability and fantastic support. You will certainly not regret buying this. Truly top tier in its category. [Ref: ID-130],Here is my honest take on the ApexFit Resistance Band Training Set: incredible reliability and fantastic support. You will certainly not regret buying this. Truly top tier in its category. [Ref: ID-130],202,32,4,0,0,0.075,False,False,2026,9,3,Positive
DEMO-00131,ProGamer Wireless Mechanical Keyboard,Electronics,Demo Dataset,https://example.com/demo-review-data,Outstanding build and reliability,"Regarding this ProGamer Wireless Mechanical Keyboard, the attention to detail is truly impressive. Works brilliantly right out of the box and has made a noticeable improvement in our routine. [Ref: ID-131]",5,2025-07-17,False,0,2026-09-14T10:00:00Z,DEMO,"Regarding this ProGamer Wireless Mechanical Keyboard, the attention to detail is truly impressive. Works brilliantly right out of the box and has made a noticeable improvement in our routine. [Ref: ID-131]","Regarding this ProGamer Wireless Mechanical Keyboard, the attention to detail is truly impressive. Works brilliantly right out of the box and has made a noticeable improvement in our routine. [Ref: ID-131]",205,31,3,0,0,0.0606,False,False,2025,7,3,Positive
DEMO-00132,Designing Data-Intensive Applications,Books,Demo Dataset,https://example.com/demo-review-data,Delighted with this purchase!,"Right out of the packaging, the Designing Data-Intensive Applications smooth operation, gorgeous finish, and effortless usability. Will definitely be purchasing more from this line. [Ref: ID-132]",5,2025-05-03,True,2,2026-09-14T10:00:00Z,DEMO,"Right out of the packaging, the Designing Data-Intensive Applications smooth operation, gorgeous finish, and effortless usability. Will definitely be purchasing more from this line. [Ref: ID-132]","Right out of the packaging, the Designing Data-Intensive Applications smooth operation, gorgeous finish, and effortless usability. Will definitely be purchasing more from this line. [Ref: ID-132]",195,26,3,0,0,0.0573,False,False,2025,5,2,Positive
DEMO-00133,SilkTouch Ceramic Hair Straightener,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Decent performance overall,"To be completely honest about the SilkTouch Ceramic Hair Straightener, pleasantly surprised by how well it held up over a couple of weeks of daily usage. Would recommend for standard needs. [Ref: ID-133]",4,2025-01-23,True,2,2026-09-14T10:00:00Z,DEMO,"To be completely honest about the SilkTouch Ceramic Hair Straightener, pleasantly surprised by how well it held up over a couple of weeks of daily usage. Would recommend for standard needs. [Ref: ID-133]","To be completely honest about the SilkTouch Ceramic Hair Straightener, pleasantly surprised by how well it held up over a couple of weeks of daily usage. Would recommend for standard needs. [Ref: ID-133]",203,33,3,0,0,0.0621,False,False,2025,1,1,Positive
DEMO-00134,PureAir HEPA Room Air Purifier,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Ordinary product without highlights,"After reading mixed feedback online, I tried the PureAir HEPA Room Air Purifier and does what it says on the box. No major competitive advantages and no catastrophic failures either. [Ref: ID-134]",3,2025-03-06,True,0,2026-09-14T10:00:00Z,DEMO,"After reading mixed feedback online, I tried the PureAir HEPA Room Air Purifier and does what it says on the box. No major competitive advantages and no catastrophic failures either. [Ref: ID-134]","After reading mixed feedback online, I tried the PureAir HEPA Room Air Purifier and does what it says on the box. No major competitive advantages and no catastrophic failures either. [Ref: ID-134]",196,32,3,0,0,0.0968,False,False,2025,3,1,Neutral
DEMO-00135,PureAir HEPA Room Air Purifier,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Very solid product with minor flaws,"My hands-on experience with the PureAir HEPA Room Air Purifier shows that it performs well for day-to-day tasks. The build is respectable, although the included instructions could have been slightly clearer. [Ref: ID-135]",4,2026-04-06,True,1,2026-09-14T10:00:00Z,DEMO,"My hands-on experience with the PureAir HEPA Room Air Purifier shows that it performs well for day-to-day tasks. The build is respectable, although the included instructions could have been slightly clearer. [Ref: ID-135]","My hands-on experience with the PureAir HEPA Room Air Purifier shows that it performs well for day-to-day tasks. The build is respectable, although the included instructions could have been slightly clearer. [Ref: ID-135]",221,33,3,0,0,0.0795,False,False,2026,4,2,Positive
DEMO-00136,HydroFlow Insulated Stainless Water Bottle,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,Mediocre experience,"Purchased the HydroFlow Insulated Stainless Water Bottle recently after comparing several options, flimsy construction and frustrating ergonomics. It technically works, but is unpleasant to use regularly. [Ref: ID-136]",2,2025-12-04,False,5,2026-09-14T10:00:00Z,DEMO,"Purchased the HydroFlow Insulated Stainless Water Bottle recently after comparing several options, flimsy construction and frustrating ergonomics. It technically works, but is unpleasant to use regularly. [Ref: ID-136]","Purchased the HydroFlow Insulated Stainless Water Bottle recently after comparing several options, flimsy construction and frustrating ergonomics. It technically works, but is unpleasant to use regularly. [Ref: ID-136]",218,28,3,0,0,0.0611,False,False,2025,12,4,Negative
DEMO-00137,PureAir HEPA Room Air Purifier,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,It is okay for the price,"Regarding this PureAir HEPA Room Air Purifier, the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-137]",3,2025-03-28,True,1,2026-09-14T10:00:00Z,DEMO,"Regarding this PureAir HEPA Room Air Purifier, the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-137]","Regarding this PureAir HEPA Room Air Purifier, the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-137]",185,30,3,0,0,0.0966,False,False,2025,3,1,Neutral
DEMO-00138,AromaBreeze Stainless Steel Espresso Maker,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Absolutely phenomenal quality!,"I have been testing this AromaBreeze Stainless Steel Espresso Maker for several weeks now and it completely exceeded every expectation. Superb craftsmanship, lightning-fast setup, and premium durability. Highly recommend to everyone! [Ref: ID-138]",5,2026-06-09,True,2,2026-09-14T10:00:00Z,DEMO,"I have been testing this AromaBreeze Stainless Steel Espresso Maker for several weeks now and it completely exceeded every expectation. Superb craftsmanship, lightning-fast setup, and premium durability. Highly recommend to everyone! [Ref: ID-138]","I have been testing this AromaBreeze Stainless Steel Espresso Maker for several weeks now and it completely exceeded every expectation. Superb craftsmanship, lightning-fast setup, and premium durability. Highly recommend to everyone! [Ref: ID-138]",247,33,4,1,0,0.0594,False,False,2026,6,2,Positive
DEMO-00139,ChefMaster 8-Piece Japanese Knife Set,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Delighted with this purchase!,"Purchased the ChefMaster 8-Piece Japanese Knife Set recently after comparing several options, smooth operation, gorgeous finish, and effortless usability. Will definitely be purchasing more from this line. [Ref: ID-139]",5,2025-01-20,True,0,2026-09-14T10:00:00Z,DEMO,"Purchased the ChefMaster 8-Piece Japanese Knife Set recently after comparing several options, smooth operation, gorgeous finish, and effortless usability. Will definitely be purchasing more from this line. [Ref: ID-139]","Purchased the ChefMaster 8-Piece Japanese Knife Set recently after comparing several options, smooth operation, gorgeous finish, and effortless usability. Will definitely be purchasing more from this line. [Ref: ID-139]",219,29,3,0,0,0.0621,False,False,2025,1,1,Positive
DEMO-00140,The Pragmatic Programmer: 20th Anniversary,Books,Demo Dataset,https://example.com/demo-review-data,Horrible quality and defective,"After reading mixed feedback online, I tried the The Pragmatic Programmer: 20th Anniversary and extremely dissatisfied. Defective parts, awful customer service, and refusing to honor the warranty. Total disaster. [Ref: ID-140]",1,2025-08-06,True,2,2026-09-14T10:00:00Z,DEMO,"After reading mixed feedback online, I tried the The Pragmatic Programmer: 20th Anniversary and extremely dissatisfied. Defective parts, awful customer service, and refusing to honor the warranty. Total disaster. [Ref: ID-140]","After reading mixed feedback online, I tried the The Pragmatic Programmer: 20th Anniversary and extremely dissatisfied. Defective parts, awful customer service, and refusing to honor the warranty. Total disaster. [Ref: ID-140]",226,31,4,0,0,0.0611,False,False,2025,8,3,Negative
DEMO-00141,The Pragmatic Programmer: 20th Anniversary,Books,Demo Dataset,https://example.com/demo-review-data,Exceptional value and engineering,"Regarding this The Pragmatic Programmer: 20th Anniversary, incredible reliability and fantastic support. You will certainly not regret buying this. Truly top tier in its category. [Ref: ID-141]",5,2025-09-21,True,9,2026-09-14T10:00:00Z,DEMO,"Regarding this The Pragmatic Programmer: 20th Anniversary, incredible reliability and fantastic support. You will certainly not regret buying this. Truly top tier in its category. [Ref: ID-141]","Regarding this The Pragmatic Programmer: 20th Anniversary, incredible reliability and fantastic support. You will certainly not regret buying this. Truly top tier in its category. [Ref: ID-141]",193,27,4,0,0,0.0654,False,False,2025,9,3,Positive
DEMO-00142,PureAir HEPA Room Air Purifier,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,"Average, meets basic expectations","Purchased the PureAir HEPA Room Air Purifier recently after comparing several options, it arrived in standard packaging on schedule. Neither particularly impressed nor disappointed. It functions normally. [Ref: ID-142]",3,2025-06-30,True,5,2026-09-14T10:00:00Z,DEMO,"Purchased the PureAir HEPA Room Air Purifier recently after comparing several options, it arrived in standard packaging on schedule. Neither particularly impressed nor disappointed. It functions normally. [Ref: ID-142]","Purchased the PureAir HEPA Room Air Purifier recently after comparing several options, it arrived in standard packaging on schedule. Neither particularly impressed nor disappointed. It functions normally. [Ref: ID-142]",218,29,4,0,0,0.0838,False,False,2025,6,2,Neutral
DEMO-00143,Data Science from Scratch (2nd Edition),Books,Demo Dataset,https://example.com/demo-review-data,Disappointing longevity,"After reading mixed feedback online, I tried the Data Science from Scratch (2nd Edition) and worked fine for the first two weeks, then started showing signs of wear and inconsistent behavior. Not really worth the hassle. [Ref: ID-143]",2,2025-07-04,True,0,2026-09-14T10:00:00Z,DEMO,"After reading mixed feedback online, I tried the Data Science from Scratch (2nd Edition) and worked fine for the first two weeks, then started showing signs of wear and inconsistent behavior. Not really worth the hassle. [Ref: ID-143]","After reading mixed feedback online, I tried the Data Science from Scratch (2nd Edition) and worked fine for the first two weeks, then started showing signs of wear and inconsistent behavior. Not really worth the hassle. [Ref: ID-143]",234,38,3,0,0,0.0546,False,False,2025,7,3,Negative
DEMO-00144,ApexFit Resistance Band Training Set,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,Somewhat underwhelming,Here is my honest take on the ApexFit Resistance Band Training Set: I had higher hopes based on online claims. The performance is sluggish and build quality feels rather cheap for the price tag. [Ref: ID-144],2,2026-08-15,True,2,2026-09-14T10:00:00Z,DEMO,Here is my honest take on the ApexFit Resistance Band Training Set: I had higher hopes based on online claims. The performance is sluggish and build quality feels rather cheap for the price tag. [Ref: ID-144],Here is my honest take on the ApexFit Resistance Band Training Set: I had higher hopes based on online claims. The performance is sluggish and build quality feels rather cheap for the price tag. [Ref: ID-144],208,36,3,0,0,0.0736,False,False,2026,8,3,Negative
DEMO-00145,AromaBreeze Stainless Steel Espresso Maker,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,"Loved the design, hated the durability","After extensive daily use of the AromaBreeze Stainless Steel Espresso Maker, looks gorgeous on my counter and received compliments, but unfortunately it broke down after only three weeks of light use. [Ref: ID-145]",2,2025-03-20,True,3,2026-09-14T10:00:00Z,DEMO,"After extensive daily use of the AromaBreeze Stainless Steel Espresso Maker, looks gorgeous on my counter and received compliments, but unfortunately it broke down after only three weeks of light use. [Ref: ID-145]","After extensive daily use of the AromaBreeze Stainless Steel Espresso Maker, looks gorgeous on my counter and received compliments, but unfortunately it broke down after only three weeks of light use. [Ref: ID-145]",214,33,2,0,0,0.0581,False,False,2025,3,1,Negative
DEMO-00146,Designing Data-Intensive Applications,Books,Demo Dataset,https://example.com/demo-review-data,Dependable and practical,"Here is my honest take on the Designing Data-Intensive Applications: works as expected with consistent results. A slight learning curve at first, but smooth sailing afterwards. [Ref: ID-146]",4,2026-08-28,True,0,2026-09-14T10:00:00Z,DEMO,"Here is my honest take on the Designing Data-Intensive Applications: works as expected with consistent results. A slight learning curve at first, but smooth sailing afterwards. [Ref: ID-146]","Here is my honest take on the Designing Data-Intensive Applications: works as expected with consistent results. A slight learning curve at first, but smooth sailing afterwards. [Ref: ID-146]",190,28,3,0,0,0.0596,False,False,2026,8,3,Positive
DEMO-00147,ApexFit Resistance Band Training Set,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,Below average quality,I took a chance on the ApexFit Resistance Band Training Set and the finish peeled slightly and response times are slow. Would suggest looking at competitors instead. [Ref: ID-147],2,2026-08-15,False,8,2026-09-14T10:00:00Z,DEMO,I took a chance on the ApexFit Resistance Band Training Set and the finish peeled slightly and response times are slow. Would suggest looking at competitors instead. [Ref: ID-147],I took a chance on the ApexFit Resistance Band Training Set and the finish peeled slightly and response times are slow. Would suggest looking at competitors instead. [Ref: ID-147],179,29,3,0,0,0.0775,False,False,2026,8,3,Negative
DEMO-00148,ApexFit Resistance Band Training Set,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,Dependable and practical,"To be completely honest about the ApexFit Resistance Band Training Set, works as expected with consistent results. A slight learning curve at first, but smooth sailing afterwards. [Ref: ID-148]",4,2025-11-04,True,0,2026-09-14T10:00:00Z,DEMO,"To be completely honest about the ApexFit Resistance Band Training Set, works as expected with consistent results. A slight learning curve at first, but smooth sailing afterwards. [Ref: ID-148]","To be completely honest about the ApexFit Resistance Band Training Set, works as expected with consistent results. A slight learning curve at first, but smooth sailing afterwards. [Ref: ID-148]",193,29,3,0,0,0.0714,False,False,2025,11,4,Positive
DEMO-00149,PureAir HEPA Room Air Purifier,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Decent performance overall,"To be completely honest about the PureAir HEPA Room Air Purifier, pleasantly surprised by how well it held up over a couple of weeks of daily usage. Would recommend for standard needs. [Ref: ID-149]",4,2025-12-05,False,0,2026-09-14T10:00:00Z,DEMO,"To be completely honest about the PureAir HEPA Room Air Purifier, pleasantly surprised by how well it held up over a couple of weeks of daily usage. Would recommend for standard needs. [Ref: ID-149]","To be completely honest about the PureAir HEPA Room Air Purifier, pleasantly surprised by how well it held up over a couple of weeks of daily usage. Would recommend for standard needs. [Ref: ID-149]",198,34,3,0,0,0.0903,False,False,2025,12,4,Positive
DEMO-00150,HydraGlow Hyaluronic Acid Facial Serum,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Satisfied with this buy,"<div><b>Satisfied with this buy</b>: Here is my honest take on the HydraGlow Hyaluronic Acid Facial Serum: good functionality and nice aesthetic. A few minor plastic components, but functionally it works very well. [Ref: ID-150] <br/><span>Verified buyer.</span></div>",4,2026-05-11,True,0,2026-09-14T10:00:00Z,DEMO,"<div><b>Satisfied with this buy</b>: Here is my honest take on the HydraGlow Hyaluronic Acid Facial Serum: good functionality and nice aesthetic. A few minor plastic components, but functionally it works very well. [Ref: ID-150] <br/><span>Verified buyer.</span></div>","Satisfied with this buy : Here is my honest take on the HydraGlow Hyaluronic Acid Facial Serum: good functionality and nice aesthetic. A few minor plastic components, but functionally it works very well. [Ref: ID-150] Verified buyer.",233,37,3,0,0,0.0644,False,False,2026,5,2,Positive
DEMO-00151,Designing Data-Intensive Applications,Books,Demo Dataset,https://example.com/demo-review-data,Acceptable for standard use,"My hands-on experience with the Designing Data-Intensive Applications shows that a standard item that matches the product description. Nothing fancy, but serves as an acceptable baseline option. [Ref: ID-151]",3,2026-04-17,True,3,2026-09-14T10:00:00Z,DEMO,"My hands-on experience with the Designing Data-Intensive Applications shows that a standard item that matches the product description. Nothing fancy, but serves as an acceptable baseline option. [Ref: ID-151]","My hands-on experience with the Designing Data-Intensive Applications shows that a standard item that matches the product description. Nothing fancy, but serves as an acceptable baseline option. [Ref: ID-151]",208,29,3,0,0,0.0536,False,False,2026,4,2,Neutral
DEMO-00152,Data Science from Scratch (2nd Edition),Books,Demo Dataset,https://example.com/demo-review-data,Mediocre experience,"Regarding this Data Science from Scratch (2nd Edition), flimsy construction and frustrating ergonomics. It technically works, but is unpleasant to use regularly. [Ref: ID-152]",2,2026-03-18,True,0,2026-09-14T10:00:00Z,DEMO,"Regarding this Data Science from Scratch (2nd Edition), flimsy construction and frustrating ergonomics. It technically works, but is unpleasant to use regularly. [Ref: ID-152]","Regarding this Data Science from Scratch (2nd Edition), flimsy construction and frustrating ergonomics. It technically works, but is unpleasant to use regularly. [Ref: ID-152]",175,24,3,0,0,0.0652,False,False,2026,3,1,Negative
DEMO-00153,SilkTouch Ceramic Hair Straightener,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,It is okay for the price,"Here is my honest take on the SilkTouch Ceramic Hair Straightener: the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-153]",3,2025-06-04,True,2,2026-09-14T10:00:00Z,DEMO,"Here is my honest take on the SilkTouch Ceramic Hair Straightener: the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-153]","Here is my honest take on the SilkTouch Ceramic Hair Straightener: the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-153]",205,34,3,0,0,0.0621,False,False,2025,6,2,Neutral
DEMO-00154,UltraClean Noise-Cancelling Headphones,Electronics,Demo Dataset,https://example.com/demo-review-data,Best purchase of the year,"Regarding this UltraClean Noise-Cancelling Headphones, it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-154]",5,2026-06-13,True,2,2026-09-14T10:00:00Z,DEMO,"Regarding this UltraClean Noise-Cancelling Headphones, it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-154]","Regarding this UltraClean Noise-Cancelling Headphones, it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-154]",202,27,4,1,0,0.0637,False,False,2026,6,2,Positive
DEMO-00155,Designing Data-Intensive Applications,Books,Demo Dataset,https://example.com/demo-review-data,Best purchase of the year,"After reading mixed feedback online, I tried the Designing Data-Intensive Applications and it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-155]",5,2025-09-21,True,0,2026-09-14T10:00:00Z,DEMO,"After reading mixed feedback online, I tried the Designing Data-Intensive Applications and it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-155]","After reading mixed feedback online, I tried the Designing Data-Intensive Applications and it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-155]",238,34,4,1,0,0.0538,False,False,2025,9,3,Positive
DEMO-00156,AromaBreeze Stainless Steel Espresso Maker,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Ordinary product without highlights,"We needed a reliable solution and chose the AromaBreeze Stainless Steel Espresso Maker, and does what it says on the box. No major competitive advantages and no catastrophic failures either. [Ref: ID-156]",3,2026-06-10,True,0,2026-09-14T10:00:00Z,DEMO,"We needed a reliable solution and chose the AromaBreeze Stainless Steel Espresso Maker, and does what it says on the box. No major competitive advantages and no catastrophic failures either. [Ref: ID-156]","We needed a reliable solution and chose the AromaBreeze Stainless Steel Espresso Maker, and does what it says on the box. No major competitive advantages and no catastrophic failures either. [Ref: ID-156]",204,32,3,0,0,0.0675,False,False,2026,6,2,Neutral
DEMO-00157,Botanical Herbals Rejuvenating Night Cream,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Unusable and frustrating,"We needed a reliable solution and chose the Botanical Herbals Rejuvenating Night Cream, and terrible quality control. Began overheating immediately and made strange noises. Disgraceful standard. [Ref: ID-157]",1,2026-06-18,True,2,2026-09-14T10:00:00Z,DEMO,"We needed a reliable solution and chose the Botanical Herbals Rejuvenating Night Cream, and terrible quality control. Began overheating immediately and made strange noises. Disgraceful standard. [Ref: ID-157]","We needed a reliable solution and chose the Botanical Herbals Rejuvenating Night Cream, and terrible quality control. Began overheating immediately and made strange noises. Disgraceful standard. [Ref: ID-157]",208,28,4,0,0,0.0647,False,False,2026,6,2,Negative
